subject_id,__dataset__,bicep,pred_bicep,err_bicep,forearm,pred_forearm,err_forearm,thigh,pred_thigh,err_thigh,calf,pred_calf,err_calf,mean_err
J95sC19riKqdSrsOQh8hNfN_vqpUdYqGeoXKxzVaioU,testB,29.7972,27.5451,7.5581,27.6177,24.0586,12.8871,51.491,49.0842,4.6743,36.0614,33.9621,5.8214,7.7352
K7M5hwCYRUP6JUGRu6Aw1aFFUr8hxcc2HfxvINNgM-Q,testB,37.4139,37.0858,0.877,29.1288,32.3917,11.2015,64.5111,66.0852,2.4401,42.0479,45.7254,8.7461,5.8162
K9VX6X7rI2rZvdTu2gLntz3QJ8U6uNnUKcXmt5R5lYg,testB,27.9667,27.5884,1.3527,24.7077,24.0964,2.4741,52.8458,49.1613,6.9722,36.1478,34.0155,5.8988,4.1745
KSnPLyfQjUzB3cWfhOb3cD-qbINpzoWJLe2A_lNbx9M,testB,25.7739,28.1512,9.2236,22.8177,24.5879,7.7582,44.7107,50.1641,12.1971,35.4457,34.7094,2.0773,7.814
KtiQ4nZ6b6n5IHWApFokgzkKfpj5MtzxGsOKBS2zwlQ,testB,28.9399,26.3945,8.7955,24.7877,23.0536,6.9956,51.3343,47.0339,8.3774,33.8924,32.5435,3.9801,7.0371
L77kDhnDEsZqD-2UeLtToNYBTRey8gI5X_q5jXNgkt8,testB,42.1582,42.2573,0.2351,34.3255,36.9086,7.5254,69.2523,75.3007,8.7338,41.4602,52.1017,25.6669,10.5403
LMRhpdER4a5mtfAkWkcGi_5Lltr_Y5-yKRlYKKsRv6I,testB,25.3289,25.8551,2.0775,22.6625,22.5825,0.3531,47.4001,46.0727,2.8005,33.3217,31.8784,4.3314,2.3906
MCJTwdYUwGWP_9q1M5VWBDMCn-wpAkoXchzv1piAsmI,testB,28.1868,27.6767,1.8097,24.8263,24.1735,2.6295,56.0787,49.3187,12.0544,37.0291,34.1244,7.8445,6.0845
MtUohvFgj2NX2MFhcLamQ_bJz5fOGfdVJgCD1vdI53s,testB,24.0003,24.9701,4.0409,21.1601,21.8095,3.0691,48.1887,44.4956,7.6638,34.0197,30.7872,9.5018,6.0689
LeCGtlzUFtZP6Nie0qM1oT0ekp_TxQaccvBn_DyMdqc,testB,28.5675,28.0671,1.7517,26.593,24.5145,7.816,48.5106,50.0143,3.0997,33.0614,34.6057,4.671,4.3346
N8lTUHTD3JXcIQtTMNKhmzLBPajzI8tqLo1uJUVy_18,testB,26.6165,25.253,5.1227,24.4869,22.0566,9.9251,52.2316,44.9996,13.846,37.9307,31.136,17.9136,11.7018
K4yuVuCoqLGRjHV5BUmqDdfHZZqUqgSJXYM5Gr13Bv4,testB,37.9527,40.128,5.7315,32.745,35.0488,7.0355,69.0004,71.5063,3.6317,46.4285,49.4763,6.5646,5.7408
N1iLWrIpDkxDyjcZb-It95lRyaa962Zzwqavgsp_yGs,testB,27.6492,27.4372,0.7666,23.3415,23.9643,2.6682,53.2859,48.8918,8.2461,35.5059,33.829,4.7227,4.1009
KLTrZbpVfBq8gREmwKKoefd9owIgDVeQsTFxMu210NY,testB,34.3528,33.3802,2.8312,27.2026,29.1551,7.1777,62.0263,59.4821,4.1019,38.6347,41.1566,6.5276,5.1596
NU781sAsq4b4CtVf1wqf-ivPX0wwDn64WJUL1ZCkTQg,testB,44.691,42.6424,4.5838,33.1594,37.2449,12.3208,72.4698,75.9869,4.8531,46.2654,52.5765,13.641,8.8497
Na63kNYZzrEHInX4Pld0pc-1FmUsWwHvzJI7w_Srtgc,testB,30.6877,29.7086,3.1905,24.9103,25.9482,4.1666,52.5229,52.9394,0.793,37.0413,36.6296,1.1115,2.3154
N_v-B6rOBm2zBgvH8te-ogcddG6Q_QuZVyWXuu_nrkI,testB,31.6923,32.0688,1.1879,26.9204,28.0097,4.046,52.2984,57.1451,9.2673,34.3809,39.5396,15.0046,7.3765
LIYKBlhyjwMidV3G3uol5s3JXNimymtR5lma4KThWks,testB,26.262,27.5497,4.9033,24.3583,24.0626,1.2141,50.9736,49.0923,3.6907,37.0846,33.9678,8.4047,4.5532
NkZbQWliIwOJ1C4CUNPbGMusJ9dNu-5gbuTCE2wvBK0,testB,28.3313,25.794,8.9561,26.2521,22.5291,14.1818,48.4487,45.9637,5.1293,34.7102,31.803,8.3756,9.1607
NstLEdWIquRPVL4FtyjfQu5cMWSx_896oZSU_6cMdr0,testB,30.5325,30.7516,0.7177,26.5077,26.8592,1.3263,58.9182,54.7981,6.993,39.6576,37.9156,4.3925,3.3574
Ns_Npd_7GGwT1H6sxT2HkH6CBABI6NGFKPEgcza7_Ak,testB,28.5906,30.1938,5.6075,24.8031,26.3721,6.3257,49.1331,53.8041,9.5067,35.2172,37.2279,5.7095,6.7874
MINO0brW1_rwuxlK6qL5PLK3mFBQe4i4hO2cjxJbelo,testB,41.826,45.2298,8.138,33.2676,39.5048,18.7484,74.5039,80.5974,8.1788,46.7388,55.7666,19.3156,13.5952
O5SXSso26InqB8u8nVz1HqKx_QfzDDR4OKZGAXYO878,testB,33.204,35.5364,7.0247,27.5153,31.0384,12.804,57.3131,63.3243,10.4884,37.1407,43.8151,17.9705,12.0719
OMKVe2JAZ7Omn-5otiXCiiYPbwdWDvNXUHHhEkTKN3Y,testB,33.5541,32.5672,2.9412,27.6064,28.445,3.0378,63.3543,58.0333,8.3988,42.0188,40.1542,4.4376,4.7039
NJlhDoVygMEP13fab6sfzY35QwuQEnNzpFM8xVgvODU,testB,33.7827,38.3124,13.4086,27.333,33.463,22.4271,57.75,68.2711,18.2183,40.2271,47.2378,17.4279,17.8705
On9nvvHciXProeyQXc4Ri7faRUQnUedSDhrsBB-4zX0,testB,25.7674,24.1728,6.1885,23.3437,21.1131,9.5555,47.8441,43.0748,9.9682,35.5605,29.8042,16.1874,10.4749
ODuK-nE1GXeZcIl0NeN_jBxCzTMZpnBnOTcnOmFntOg,testB,36.1674,36.6584,1.3574,27.9114,32.0183,14.7143,59.051,65.3236,10.6222,43.2127,45.1984,4.5953,7.8223
OvyEaZuMCNilPx5t1XZqZZLSW-86CWI51q7cDZFHqCk,testB,31.9516,35.6411,11.5473,26.2563,31.1298,18.5614,57.9551,63.5108,9.5863,41.9281,43.9442,4.8084,11.1258
OpIs8h7XjnWcRtjw1UZPg1C_lAOIBQj978VsPp2I5DA,testB,28.8878,30.4012,5.239,27.5405,26.5532,3.5851,51.4703,54.1736,5.252,35.7694,37.4836,4.7923,4.7171
PsPb1_Y-xHLFmJ77Eu31HDfArlxoAzSN0v53MQA_Sik,testB,34.515,32.0563,7.1235,26.698,27.9988,4.8722,67.7073,57.1229,15.6325,43.055,39.5243,8.2005,8.9572
NkOV3o6p9Z6hfBDMNP1F9017tpOIn8JsDky_da8A2Oo,testB,29.4415,33.9327,15.2548,26.8113,29.6377,10.5417,49.7151,60.4666,21.6263,34.5733,41.8378,21.0119,17.1087
O-WUYdJIDRNO9f1P-24DLIndqZa-IExQTRgKGbnXvqU,testB,25.8657,23.4701,9.2616,24.0644,20.4994,14.8143,46.9407,41.8227,10.9031,34.2281,28.9378,15.4561,12.6088
PZChhSxVuyO9f5UK6WhnoQBCrQvCG0QpFcT8l26ygZY,testB,24.9124,23.2115,6.8273,23.2911,20.2735,12.9559,46.8492,41.3619,11.7127,35.0696,28.619,18.3939,12.4724
Qoex7Nn4NUcDKndMUpAxaK3YZp3Ld53G5rXWai6ogBQ,testB,22.8441,25.038,9.6036,20.6734,21.8688,5.782,45.6719,44.6165,2.3107,33.0148,30.8709,6.4939,6.0475
Pj48rRZVF9CVJ_MltMZwnDXNybqa0l-S2o6aWqxVPBc,testB,31.8351,32.114,0.8762,26.734,28.0492,4.9195,56.2903,57.2257,1.6616,40.9432,39.5954,3.2921,2.6874
OOii9fHGTjHrKyuFhsKUyvSFSRDN4ebpt-yR6gK7Uh8,testB,34.4231,33.0556,3.9725,25.827,28.8716,11.7884,55.9539,58.9037,5.2718,39.8616,40.7564,2.2447,5.8193
RBvdQf0N8v_cb7bIkfAnJ4-ePj2_0qzlApAcHXvDly0,testB,27.1224,27.6112,1.8021,23.5843,24.1163,2.2558,49.7452,49.2019,1.0921,33.1527,34.0436,2.6873,1.9593
QRGlgUXKL5x0xOqFjD71FrwBg1ewMY1fF0nPMB_7fYA,testB,26.9106,26.4544,1.6953,24.1979,23.1059,4.5125,47.5048,47.1406,0.7668,36.0849,32.6173,9.6095,4.1461
PMRjxBjzHBVxfATw1fX5GG8Ksyp_7BkqdyWaDvho-tc,testB,23.9781,24.0179,0.1659,21.7812,20.9778,3.6883,43.869,42.7988,2.4394,30.5214,29.6132,2.9758,2.3174
SIHAb6fgQDObq-GM6uTbh6snDvVmC0A2B-GKzkEUssI,testB,36.7185,35.9497,2.0939,28.7173,31.3993,9.3396,66.9708,64.0607,4.3453,39.1536,44.3246,13.2069,7.2464
R7EmGW8u0dw6dk6_g2Slckq0QQ2DwBvT5Wh0vZtRgD4,testB,34.0163,35.9366,5.6451,27.6143,31.3879,13.6653,59.0758,64.0374,8.3988,39.5373,44.3085,12.0677,9.9442
Qg_1gS-w_FZnpERPqh8qtVuvG0mC09gNs1SZ076J9P0,testB,26.0646,25.4737,2.2669,23.9044,22.2494,6.9237,46.4481,45.393,2.2715,31.6133,31.4081,0.6489,3.0278
RJNhxRjFu2mxTZ30pWhdRfaPNQaG0BrZ3G4Yab23rJ4,testB,31.2803,27.4752,12.1646,28.2057,23.9975,14.9196,55.009,48.9596,10.9971,41.3675,33.8759,18.1098,14.0478
R8NuQWMLxyAqIMg7Qpko_JpOGiaFOPPPtRJyO7M0EKI,testB,32.1523,30.9416,3.7654,27.4691,27.0252,1.6162,53.1286,55.1366,3.7796,33.9916,38.1499,12.2332,5.3486
QJfMd225tzMV8XFrpwqTEYK9xUXkIkXXVbtrtU6D2HM,testB,26.5478,29.6584,11.7168,21.9798,25.9044,17.8552,47.3653,52.8499,11.5794,36.1469,36.5677,1.164,10.5788
SuHT4VFjz3c-u5kPENTxcyiiIfbmuY54LLExUy_fGm4,testB,26.0028,26.2485,0.9449,23.8327,22.9261,3.8043,50.6756,46.7736,7.7,35.2502,32.3634,8.1894,5.1596
SzgZGEskBxSeXe2uoQ9AeQf_rbBcDh5JjoF2XS4W8ag,testB,31.9542,28.2505,11.5907,27.7576,24.6747,11.1066,52.8689,50.3412,4.7811,38.1082,34.8318,8.5974,9.019
S96FNXGFNwHK6maWsuqxSSV7ZuiROU8ugIViJYxc98c,testB,24.2359,24.0221,0.8822,21.3939,20.9815,1.9275,45.4362,42.8063,5.7882,30.0088,29.6184,1.3012,2.4748
R-uZM5uDBDxVmu9mPv3JJbVGJTmo0T3G52H5Qs3XpKk,testB,30.4493,27.0929,11.0227,26.477,23.6637,10.6256,53.9082,48.2784,10.4433,39.2091,33.4046,14.804,11.7239
TOtQ_v8BNfJOWAO-S2m9Stbi7-LlLuQbNFo42V_NBMM,testB,27.035,26.7473,1.0643,24.156,23.3617,3.2883,49.373,47.6624,3.4646,36.1125,32.9784,8.6788,4.124
Sv7G5bjjzfSMgaP9mI0t7tlPxz2_X_XHR2pHH5PfgIw,testB,29.323,26.8804,8.3298,25.9191,23.478,9.418,55.1836,47.8998,13.1993,38.4082,33.1426,13.7096,11.1642
TlIG_3sXZLuH7T9nQMivDNnzJn4fFYQy1P0KqC3ldUQ,testB,28.0928,27.1721,3.2771,24.9027,23.7328,4.6978,48.4886,48.4195,0.1425,34.8748,33.5022,3.9358,3.0133
RJ8cPrCV1zY7oR0FsOf7SisLFKl8GQr6SFHuGHEm_5A,testB,28.671,26.2853,8.321,24.5049,22.9582,6.3118,50.702,46.8392,7.6188,37.5479,32.4088,13.6869,8.9846
Td6kxoGAg5AwM1imBFbc30-x8CCOF3aBC1G-ZpeUaVk,testB,29.678,27.9462,5.8351,27.4967,24.4089,11.2296,56.6128,49.7989,12.0359,37.3291,34.4567,7.6949,9.1989
TpKPp47HoA807XrETDbC9bDhKoirCmnJfVT6yE3R9Vc,testB,24.5679,24.3053,1.0691,22.3509,21.2288,5.0202,49.8439,43.3109,13.1068,35.9798,29.9675,16.7103,8.9766
SkGkB_nxSWIrR1nPm021UAlPqKb-hUSVnqNxf5DZiSo,testB,28.2524,25.0048,11.495,23.9688,21.8398,8.8822,50.9369,44.5574,12.5244,35.7281,30.83,13.7094,11.6528
UNxDQmJU62GSnqUfq7T1Bj958mAkGW0elwAyhsoj4pk,testB,33.7375,30.7709,8.7932,26.7845,26.8761,0.3417,60.6039,54.8324,9.5234,39.3504,37.9394,3.5858,5.561
U--TFVlYwMGzYt80Abyn0wB99EwmbY0gcga35WEQ1fI,testB,28.2034,26.8603,4.7622,23.0762,23.4604,1.6653,48.808,47.8638,1.9344,33.8313,33.1177,2.1092,2.6178
U5odvYdNQNabJPINniKdxmribHCOH4UXSBixAe_Qe-o,testB,25.1972,22.4738,10.8085,21.7976,19.6291,9.9482,46.0071,40.0472,12.9542,32.5703,27.7093,14.9247,12.1589
T5_1Ztx0qIBb3WNgY74c1ifECdjCEAQymJC7rNUFTQk,testB,34.7323,37.905,9.1348,28.1106,33.1072,17.7745,66.0173,67.545,2.314,42.065,46.7355,11.1028,10.0815
V6jr-aA22MaxiaYEruDoNWu25IxqKfO8dNTvxnXLElc,testB,30.7744,26.1163,15.1364,25.2299,22.8106,9.5889,47.0143,46.538,1.0129,34.3404,32.2004,6.2317,7.9925
URsAqyO4RDQ-SlMDOJ-GlD0OVoCh256Pf_XYtIJHoU4,testB,26.2172,24.1177,8.0079,23.2007,21.065,9.2053,46.2322,42.9767,7.0416,33.0185,29.7362,9.9406,8.5489
Vu3CEIT1WYp4K9S2HWJ3qzqZLWD4PST3jbsITykDpQU,testB,25.0571,24.4514,2.4175,22.2812,21.3564,4.1503,50.0815,43.5712,12.9994,35.0944,30.1476,14.0956,8.4157
UjdkaKfwVBHiRzjusSnW42fMvC05bsrSFp5KPnZ6tvM,testB,31.3413,28.9845,7.5199,25.0216,25.3158,1.1759,55.5771,51.6491,7.0678,36.5377,35.7368,2.192,4.4889
TnqnaOTE6NFO_PYJVwdLVDHyNv4ijA1r2ZblCl_Gr2Y,testB,27.3216,25.0016,8.4915,24.9879,21.837,12.6096,48.5924,44.5517,8.3154,34.9049,30.8261,11.6856,10.2755
WL-KMPCuuVLSa3mJyiNXnGTHvoygZEl4u0URI5DWULc,testB,42.7238,42.3559,0.8612,30.9221,36.9947,19.6381,73.7322,75.4762,2.3654,48.0217,52.2232,8.7491,7.9035
VJZOdVq5nG7XxV9OSj6ZJ90OTwNMAM_rdMZw4vpw0T0,testB,28.5811,26.9516,5.7014,25.7259,23.5402,8.4961,53.84,48.0265,10.7976,36.8,33.2303,9.7003,8.6739
VdspwHpdezYz_ZH-2zjnQS37EeaVEWdgicBUYk-U6CM,testB,22.3208,22.6618,1.5277,22.3043,19.7934,11.2575,45.5044,40.3823,11.2561,30.8409,27.9412,9.4022,8.3609
Wki2pz6WfQdOY9ksDG0Z-f2NId6V-bGffuo12oubG6Y,testB,26.2314,25.5097,2.7513,22.8749,22.2808,2.5969,48.1721,45.4572,5.636,32.2292,31.4525,2.4099,3.3485
UGy_sdIHzARXHIDtWBw_lKvsTzj4WHcobmnJRQ2uiw8,testB,28.3086,27.0766,4.352,24.5935,23.6494,3.8386,53.4542,48.2494,9.7371,37.4846,33.3845,10.938,7.2164
VxgGThp0gjU9NAML00vBddEijYj-rR66kjxsfsRUqiw,testB,30.2337,33.6451,11.2834,26.4155,29.3865,11.247,53.6249,59.9541,11.8027,36.0308,41.4832,15.1325,12.3664
XBnf9606yR_xW92IU6Ojvjiix4WNWw-uqbxxo-woIk4,testB,29.4965,27.6485,6.2653,26.1597,24.1489,7.6867,50.638,49.2684,2.7047,34.301,34.0896,0.6164,4.3183
WYH5QZe9lRTXAQ-JiyDq7KCW5R0q-9At7_9JsaoJ80I,testB,33.8177,35.4306,4.7692,29.3565,30.9459,5.4142,55.5192,63.1357,13.7186,37.9919,43.6846,14.9841,9.7215
V2eo5TFgvj4wj5oyVrzB7-vwmswZEwWz762-XuRfzls,testB,28.8469,28.2481,2.0756,25.2917,24.6726,2.4479,53.462,50.3369,5.8454,37.1844,34.8289,6.3346,4.1759
VvD4Ax4aSvkvxGqw-87OJhQBUwh1M8gRJ9hrT30tdig,testB,31.3208,28.6391,8.5621,25.4963,25.0141,1.8912,56.21,51.0337,9.2089,37.9467,35.311,6.9457,6.652
X9Nl-YA79-q6fQ211shMSyfdmutrzFhAMm6Riy3lMrE,testB,32.8584,38.5936,17.4545,28.8175,33.7086,16.973,57.1935,68.7721,20.2447,39.9319,47.5845,19.1641,18.4591
VtHovDRlfLg8eIpA5u7EIwPu2FH7sqT7zsdoh3qebHc,testB,28.8079,29.9185,3.8553,25.727,26.1316,1.5726,53.6535,53.3135,0.6339,39.0669,36.8884,5.5764,2.9095
Y4e2uNX2mIJuMc8kJ-D3b3HgQehD6dXSBwqCeGMjB6k,testB,27.0977,25.8872,4.467,23.902,22.6105,5.4031,52.0416,46.1299,11.3596,35.0528,31.918,8.943,7.5432
Xu8qHbFzez_Bykc_DlvQg73scmKM7BHKkxhQy2CtNa8,testB,29.1725,26.9863,7.494,25.1181,23.5705,6.1614,52.3141,48.0883,8.0776,37.7453,33.2731,11.8483,8.3953
YOYBXyWsvE4tz70F1ntjKROmaAlKpRaatGCpWE-cHwQ,testB,23.6191,24.1906,2.4197,23.7479,21.1286,11.0293,46.1349,43.1065,6.5642,35.786,29.8261,16.6542,9.1669
WY-foI1UM6dkA9wWSrOccAMQVbZAC2ay-PY6HNyK3LY,testB,45.4872,40.4749,11.019,30.9006,35.3518,14.4049,80.9592,72.1245,10.9125,42.4496,49.9041,17.5607,13.4743
W1DhwegBSvAsBraLd1PNtjIcXFSHpIyVr7-PrEKV6BA,testB,29.4525,27.3494,7.1407,26.0258,23.8877,8.2156,52.577,48.7354,7.3066,35.5152,33.7208,5.0525,6.9289
Ylq97JrtAQT98-f2DO2SS8hFakH_M0wum2bLEq05Rts,testB,28.5305,27.9736,1.9519,25.2886,24.4328,3.3839,55.4313,49.8477,10.073,38.8512,34.4904,11.2244,6.6583
YIo9tBpN-5zvDMu_wB9S-wsjLnXi8iX2PrvTV67S0TQ,testB,35.4932,34.4436,2.9573,26.8484,30.0839,12.0511,50.7791,61.3769,20.8704,34.6146,42.4677,22.6872,14.6415
ZtCB_Rlk9ClRlA24anmshJc-yi3MsBm3w7IiD9hO3SI,testB,28.0759,29.0332,3.4096,23.9398,25.3583,5.925,51.003,51.7358,1.4367,35.1717,35.7968,1.7774,3.1372
Wyojww01j4Ki2Kcz0Ejp2wlLV-J9WXgnsLZJQI6PTTA,testB,27.8032,28.5815,2.799,24.6005,24.9638,1.4766,48.2539,50.9309,5.5477,35.292,35.2399,0.1476,2.4927
WgNsALoT75d8UikD0pyojUzeliyP0cG_O8JvuDf6Byw,testB,26.1046,26.4853,1.4586,24.1442,23.1329,4.1885,47.6368,47.1957,0.926,34.9468,32.6554,6.5567,3.2825
_ovr03EQ9z5Yb7WgWcF-GvQ1NGf6WISE41AdeKpPUHA,testB,29.0819,26.7582,7.9904,26.6976,23.3713,12.4592,54.9859,47.6819,13.2834,38.0536,32.9919,13.3016,11.7587
Yjvw2sx9u1J7SBbPbOvbiVLlAHgxoTTgLIkcRBRYkfQ,testB,30.0333,30.2847,0.837,25.6341,26.4514,3.1883,54.0362,53.9659,0.1301,37.3391,37.3399,0.0019,1.0393
XAfhSHKVLh1TufsAmAgv7vKa7lmbjgXwP90BMR0za2Y,testB,49.6329,42.0771,15.2234,32.695,36.7511,12.4059,75.7068,74.9794,0.9608,47.8279,51.8795,8.4712,9.2653
XbMFI5UdatecXydKy7zmrbNYVzDC0U5pFiTbcW1--V0,testB,26.7908,26.98,0.7061,23.197,23.565,1.5866,49.3318,48.0772,2.5432,34.924,33.2654,4.7492,2.3963
Z7esnQj4rKzaYeCyHY-vstUkv8kqEPnpJb2lWQkUfJY,testB,33.6553,30.0062,10.8425,28.2049,26.2082,7.0795,54.1614,53.4697,1.277,39.9177,36.9965,7.3179,6.6292
Y1VSDdyurSCt7P0e4BqTrw0C6w-BJdWDXjCnDF_ba3M,testB,31.6235,31.0468,1.8236,25.4944,27.1171,6.3651,56.2411,55.3241,1.6305,37.3943,38.2796,2.3675,3.0467
aaPAdgM3VmDUi5EFGFCWcT-uycp-3pjO77w937DNDZg,testB,32.7664,29.3188,10.5217,26.0869,25.6077,1.8369,57.0556,52.2448,8.4319,42.7683,36.149,15.4771,9.0669
YBu9EUNDHErCipT3oBRk0DJLU3ckB3du_10pnb_Bcto,testB,22.0769,20.9477,5.1149,20.5962,18.2962,11.167,40.3805,37.3279,7.5596,30.8771,25.8277,16.353,10.0486
_Gqw-g6nwnBszeu-RoTbJOpr51jf7a4nPhWYHGBO3j0,testB,34.8401,30.3738,12.8196,27.8794,26.5292,4.8428,61.0459,54.1247,11.3376,39.0636,37.4498,4.1314,8.2829
YJiHDNNjFmbhily1zzbtnGUxVk5sFHRBOjDZQvjvyl0,testB,24.8049,23.4724,5.3721,22.1325,20.5014,7.3699,43.8795,41.8268,4.6781,31.1052,28.9406,6.9589,6.0948
YOmie_TGN_2YWCrdKbC6lUmlftVdlLyzNk7p1id69WE,testB,35.5131,32.387,8.8028,30.4806,28.2876,7.1949,58.9654,57.7122,2.1254,39.0045,39.932,2.3778,5.1252
a-IOPcy2snxGm88ScUOW_E3XEkvO91NNKnSQuXnfacU,testB,26.7083,27.4589,2.8104,23.2792,23.9833,3.0248,49.5402,48.9306,1.2306,35.0681,33.8559,3.4568,2.6306
YkL0GKk3qFOHQeMhcd90Ow1VoP6KXH4jEzj2G9mBn3k,testB,31.7706,29.7259,6.4358,28.5152,25.9633,8.9493,53.2193,52.9702,0.468,36.0869,36.6509,1.5629,4.354
bKMYnsiSZuBYnupiy-iq6fB5nk2xewgNBHEyINemHbk,testB,30.9854,28.9716,6.499,27.2832,25.3046,7.2522,53.917,51.6262,4.2488,36.6394,35.721,2.5067,5.1267
b7IkkTbRUyhi-RbIZjSibLOfbE5qWJyWHk7GPCAM__w,testB,36.1494,39.4525,9.1375,30.0456,34.4588,14.6884,58.6152,70.3026,19.9391,42.7729,48.6435,13.725,14.3725
Z7Y5H8Rs3VwpYnrh_ldrvbf7YQsSmG6JuaeOjQP96zE,testB,26.3324,24.9086,5.4069,22.5406,21.7558,3.4817,49.4293,44.3861,10.2028,31.9844,30.7114,3.9799,5.7678
bRUIY6tfqp0SRzqphFRQ0wV5IG7CaVsT6USBUip-3xU,testB,27.0374,24.4518,9.563,25.1455,21.3568,15.0673,53.7426,43.572,18.9247,40.0374,30.1481,24.7,17.0637
ZMVjJy1LazGLdP6feEfT8MWqpNBvw0_G0GfNsbwqvrQ,testB,36.5252,37.1119,1.6062,27.9698,32.4145,15.8911,58.3847,66.1318,13.269,37.2232,45.7576,22.9278,13.4235
btOHuy9F574uufhlQE4b0KKjMzeZ5MVkUWK4XJstSfQ,testB,27.7729,27.7707,0.0081,26.7657,24.2556,9.3781,52.4433,49.4861,5.639,36.4517,34.2402,6.0669,5.273
_3-R25JI0YzASz7y_uVjaSarVvBOgqdH232OnjLTc3k,testB,28.2875,29.6661,4.8737,27.0315,25.9111,4.1446,49.6634,52.8637,6.4441,35.7026,36.5773,2.45,4.4781
c2CHx2YHCJjx_nf5thSriGeQUY8GJL5Qzy-f9018xIQ,testB,23.5002,22.9613,2.2934,21.1244,20.055,5.0625,44.8697,40.916,8.8115,28.9318,28.3104,2.1477,4.5788
_OwGY4b-GDYGS_ItNTmO1Pe7iffOPxQYXfOA_PwArrw,testB,29.0706,29.5633,1.695,24.6662,25.8213,4.6829,55.6215,52.6805,5.2876,40.2712,36.4505,9.4876,5.2883
cDIyarQNfRqEmwKfPmk5N2AdnyRBD_11FgqJqOa4Jrs,testB,34.5284,29.7078,13.9613,30.2918,25.9475,14.3414,57.1184,52.938,7.3189,37.9427,36.6286,3.4633,9.7712
_zFbooQZB3_hn2xiodGKyOwLG3NDhLQoFdaVQGCFngQ,testB,25.9658,28.5215,9.8427,21.9419,24.9114,13.5336,53.1218,50.8241,4.3253,36.7512,35.166,4.3133,8.0037
cED5o2sIjQfsgJA9c6wvxhsUTnQz6ZoqcwJCmQjnhJs,testB,34.1475,35.6799,4.4877,27.8869,31.1637,11.7505,62.7692,63.58,1.2916,38.9615,43.992,12.9114,7.6103
aHeOj3t0BEox4aP4LnA_-f1WdN2R74ZTzLBTt-i5C8g,testB,30.2405,34.3244,13.5048,26.3746,29.9798,13.6693,54.1876,61.1646,12.8756,35.6565,42.3207,18.69,14.6849
cM8HFlUJ7XCSJtkUITL70STBcS0S_1tuKK4Mlt8c2eo,testB,30.3229,35.2256,16.1683,26.6828,30.767,15.3062,53.762,62.7705,16.7563,37.2931,43.4319,16.461,16.173
azAuKnRCthiDdYjhiQQTg7_lMKwEE5VTRwu5XRhdiww,testB,32.6167,32.5137,0.316,28.1771,28.3982,0.7849,60.2276,57.9379,3.8017,39.6834,40.0881,1.02,1.4807
cTfAPRBOZ-XM_N5yTgv5klsdslP7k3shffq5KzfSs3w,testB,28.1953,25.6457,9.0428,25.0845,22.3996,10.7033,51.5578,45.6995,11.3625,32.8833,31.6202,3.8412,8.7374
b8lbSlmABHQ3WjdWXt7FDitnjCHBSkUz42oLXRqu_DU,testB,25.6568,24.7016,3.7227,22.8353,21.575,5.5192,49.2265,44.0172,10.5823,36.6859,30.4562,16.9813,9.2014
cvDF05jdSdIyiAp3A7bMnxg2KZ0zwUksDXYsLW1w2NY,testB,31.0668,32.9719,6.1321,26.85,28.7984,7.2567,53.4082,58.7544,10.01,37.0699,40.6531,9.666,8.2662
bQR-tfBhbWL0hmBtlHxCywBTXGeunwcwUtMmrkhN-TA,testB,38.1687,39.0327,2.2636,31.3505,34.0922,8.7451,61.2069,69.5546,13.6384,44.4517,48.1259,8.2656,8.2282
dvjGm4-TJHm2M9vd8Pz8yfzM6iMUytUB_WwBVu3oP6o,testB,29.7008,31.1563,4.9006,23.9447,27.2127,13.6477,50.5395,55.5191,9.8528,35.6778,38.4145,7.6706,9.0179
d9tIaDZjr8t9DJAstEk0Tx373Ni-r80URAlZkLsDGr8,testB,22.5139,22.2558,1.1464,20.6533,19.4388,5.8805,43.4932,39.6589,8.8159,32.4777,27.4406,15.5094,7.838
bb50fznydqH1fgzmFijGcaLtYv0A7rthQQCCTGRlJU8,testB,27.3359,25.6203,6.276,24.3702,22.3774,8.1772,50.4626,45.6542,9.5285,33.5394,31.5889,5.8156,7.4493
c-FLYzyvzDehOYi_MJEyz_vdvLkbQEizLh9on2_HJxA,testB,27.0926,22.6165,16.5213,24.3152,19.7538,18.7592,43.7013,40.3016,7.7794,30.9275,27.8853,9.8366,13.2242
evD97JVk2hX0oa09ckL0at05ZUtRrlBG_ynLaE-qJAI,testB,25.0138,25.7776,3.0536,22.9316,22.5148,1.8178,49.827,45.9345,7.812,33.5985,31.7828,5.404,4.5219
c2wRe4_1XQ8SgSyvdQ1q_3dSqL1z6UENXH7995g_JcM,testB,26.8065,26.5736,0.8686,24.6779,23.2101,5.9478,52.0558,47.353,9.0342,36.3764,32.7643,9.9299,6.4451
cDnrwu0ja1pmgc8jHlqtuTJPdn-rIhvOF1X_Jq1pKfQ,testB,42.2005,44.3167,5.0147,32.6359,38.7073,18.6036,68.7066,78.9705,14.9387,45.4114,54.6409,20.3242,14.7203
enh8WbWz9Ol669Z5u-vLDF820m2dn9iICA9_z6jl_lQ,testB,23.7671,23.9646,0.8312,23.1262,20.9313,9.4909,48.1117,42.7039,11.2401,34.9807,29.5475,15.532,9.2735
